arrival_time,runtime,gpus
1448626.0,2902.0,1
1448771.0,744.0,1
1449383.0,4099.0,1
1449383.0,84413.0,1
1449383.0,1772.0,1
1449690.0,4275.0,1
1450533.0,82964.0,1
1450533.0,83088.0,1
1450533.0,82966.0,1
1450533.0,83068.0,1
1450533.0,83068.0,1
1450534.0,1046587.0,1
1450534.0,336847.0,1
1450534.0,1046798.0,1
1450534.0,83264.0,1
1450535.0,83071.0,1
1450627.0,316.0,1
1450803.0,8270.0,1
1451538.0,755.0,1
1452437.0,3584.0,1
1452745.0,3672.0,1
1453967.0,5797.0,1
1454323.0,734.0,1
1454358.0,11.0,1
1454358.0,11.0,1
1454358.0,11.0,1
1454358.0,11.0,1
1454358.0,11.0,1
1454878.0,14759.0,1
1455003.0,46575.0,1
1455066.0,9208.0,1
1455687.0,384.0,1
1456040.0,928.0,1
1456352.0,7.0,1
1456615.0,217.0,1
1456859.0,10754.0,1
1456977.0,16099.0,1
1456988.0,115.0,1
1457438.0,370.0,1
1457810.0,817.0,1
1458630.0,1774.0,1
1459101.0,854487.0,1
1459101.0,47090.0,1
1459101.0,854527.0,1
1459101.0,854457.0,1
1459211.0,2162.0,1
1459433.0,5664.0,1
1459625.0,570.0,1
1460469.0,7433.0,1
1461050.0,927.0,1
1461845.0,2489.0,1
1463709.0,3232.0,1
1464025.0,2195.0,1
1464435.0,8934.0,1
1464851.0,14402.0,1
1465962.0,1821.0,1
1466043.0,3615.0,1
1466247.0,274394.0,1
1466594.0,3585.0,1
1468698.0,59.0,1
1469236.0,3135.0,1
1469433.0,844195.0,1
1469433.0,844194.0,1
1469433.0,844195.0,1
1469433.0,844195.0,1
1469433.0,844195.0,1
1469913.0,13.0,1
1470296.0,649.0,1
1470297.0,2276.0,1
1472078.0,3093.0,1
1472105.0,1886.0,1
1472790.0,10082.0,1
1472955.0,2849.0,1
1473006.0,2612.0,1
1473449.0,59968.0,1
1473449.0,107555.0,1
1473449.0,42065.0,1
1473449.0,41987.0,1
1473874.0,3279.0,1
1473906.0,3982.0,1
1474232.0,2503.0,1
1474588.0,374.0,1
1474664.0,6474.0,1
1474926.0,3080.0,1
1475417.0,969.0,1
1475642.0,3204.0,1
1475873.0,2009.0,1
1476040.0,2286.0,1
1476309.0,322.0,1
1476327.0,12774.0,1
1476611.0,2464.0,1
1476980.0,6379.0,1
1476982.0,312.0,1
1477564.0,20541.0,1
1477593.0,4.0,1
1477753.0,2220.0,1
1477913.0,246.0,1
1478168.0,2472.0,1
1478188.0,8864.0,1
1478758.0,2359.0,1
1479569.0,11169.0,1
1479731.0,3567.0,1
1480268.0,1694.0,1
1480431.0,6024.0,1
1480789.0,5632.0,1
1480806.0,3110.0,1
1482908.0,2284.0,1
1483102.0,2131.0,1
1483459.0,67.0,1
1483473.0,1923.0,1
1483692.0,3159.0,1
1484027.0,137.0,1
1484068.0,122.0,1
1484072.0,5.0,1
1484476.0,3362.0,1
1484555.0,18379.0,1
1485048.0,4933.0,1
1486155.0,5293.0,1
1486467.0,3541.0,1
1486673.0,3574.0,1
1486882.0,11937.0,1
1487144.0,4454.0,1
1487441.0,6674.0,1
1487871.0,370.0,1
1488458.0,2485.0,1
1488544.0,577.0,1
1488675.0,7521.0,1
1488921.0,161.0,1
1489170.0,279.0,1
1489451.0,1058.0,1
1489718.0,720.0,1
1490300.0,6200.0,1
1490452.0,8391.0,1
1490497.0,3208.0,1
1490527.0,775.0,1
1490981.0,8300.0,1
1491006.0,1016.0,1
1491238.0,2525.0,1
1491316.0,2411.0,1
1491849.0,4678.0,1
1492053.0,5.0,1
1492319.0,592.0,1
1492498.0,2935.0,1
1492675.0,378.0,1
1493065.0,3130.0,1
1493187.0,352501.0,1
1493447.0,4093.0,1
1493496.0,4113.0,1
1493525.0,429.0,1
1493812.0,12135.0,1
1493814.0,385718.0,1
1493815.0,1003606.0,1
1493815.0,9055.0,1
1493815.0,1003692.0,1
1493815.0,7706.0,1
1493815.0,1003708.0,1
1494011.0,8882.0,1
1494737.0,8.0,1
1495263.0,1798.0,1
1495445.0,9810.0,1
1495570.0,2649.0,1
1495570.0,9194.0,1
1495571.0,30435.0,1
1495571.0,1001840.0,1
1495571.0,30906.0,1
1495571.0,30461.0,1
1495571.0,30474.0,1
1495571.0,7579.0,1
1495580.0,7188.0,1
1495580.0,30583.0,1
1495580.0,7126.0,1
1496029.0,1778.0,1
1496224.0,4754.0,1
1497206.0,4116.0,1
1497345.0,4131.0,1
1497508.0,8050.0,1
1497643.0,7402.0,1
1497647.0,4405.0,1
1498294.0,2403.0,1
1498683.0,224867.0,1
1498683.0,34563.0,1
1498684.0,224854.0,1
1498684.0,34270.0,1
1498686.0,28556.0,1
1498777.0,13.0,1
1499046.0,2983.0,1
1499487.0,5151.0,1
1499877.0,562.0,1
1500130.0,739.0,1
1500720.0,1945.0,1
1500871.0,4707.0,1
1500982.0,463.0,1
1501007.0,6035.0,1
1501172.0,583.0,1
1501631.0,5405.0,1
1502514.0,3872.0,1
1502514.0,390747.0,1
1502516.0,3635.0,1
1502516.0,26398.0,1
1502517.0,26467.0,1
1502670.0,4011.0,1
1503263.0,6.0,1
1503320.0,25536.0,1
1504061.0,1519.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,973.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,971.0,1
1504108.0,973.0,1
1504108.0,973.0,1
1504108.0,973.0,1
1504108.0,973.0,1
1504108.0,973.0,1
1504108.0,971.0,1
1504170.0,2689.0,1
1504205.0,34251.0,1
1504205.0,34564.0,1
1504205.0,34449.0,1
1504206.0,245689.0,1
1504206.0,34265.0,1
1504605.0,2436.0,1
1504937.0,25517.0,1
1504978.0,14227.0,1
1505086.0,5769.0,1
1505086.0,5769.0,1
1505087.0,5768.0,1
1505087.0,5768.0,1
1505087.0,1132.0,1
1505087.0,5767.0,1
1505464.0,20869.0,1
1505621.0,375.0,1
1505822.0,13592.0,1
1505822.0,13598.0,1
1505822.0,13424.0,1
1505905.0,1852.0,1
1506505.0,1246.0,1
1507607.0,990036.0,1
1507610.0,21244.0,1
1509136.0,14.0,1
1510856.0,10835.0,1
1513656.0,21.0,1
1515266.0,219924.0,1
1515267.0,9519.0,1
1518670.0,573.0,1
1518671.0,1985.0,1
1519044.0,2030.0,1
1519044.0,1875.0,1
1519048.0,3452.0,1
1519048.0,1608.0,1
1519050.0,3225.0,1
1519051.0,1765.0,1
1519053.0,1546.0,1
1520453.0,2116.0,1
1520463.0,793165.0,1
1522062.0,1794.0,1
1522082.0,102666.0,1
1523471.0,1590.0,1
1524417.0,84138.0,1
1525906.0,513900.0,1
1528716.0,795.0,1
1528716.0,84424.0,1
1528716.0,795.0,1
1528718.0,84576.0,1
1528718.0,24484.0,1
1529338.0,15.0,1
1529357.0,42418.0,1
1529979.0,517958.0,1
1529979.0,517957.0,1
1529982.0,518015.0,1
1530278.0,424.0,1
1531902.0,393.0,1
1532713.0,76054.0,1
1532713.0,135833.0,1
1532713.0,152071.0,1
1532713.0,76054.0,1
1532715.0,135730.0,1
1533400.0,79692.0,1
1533400.0,3541.0,1
1533400.0,4926.0,1
1533400.0,3541.0,1
1533400.0,3540.0,1
1533400.0,17185.0,1
1533400.0,79667.0,1
1533400.0,3540.0,1
1533401.0,58304.0,1
1533402.0,3757.0,1
1533402.0,58148.0,1
1533402.0,58148.0,1
1533406.0,58155.0,1
1533542.0,57983.0,1
1536804.0,950.0,1
1536805.0,84402.0,1
1536805.0,511112.0,1
1536805.0,84327.0,1
1537797.0,85164.0,1
1538221.0,196880.0,1
1538221.0,146648.0,1
1538222.0,282928.0,1
1538223.0,146654.0,1
1543233.0,5.0,1
1543721.0,5823.0,1
1547265.0,45611.0,1
1549261.0,624202.0,1
1549261.0,119043.0,1
1549262.0,113467.0,1
1549262.0,200836.0,1
1550073.0,7.0,1
1550393.0,70814.0,1
1551252.0,25089.0,1
1554803.0,307540.0,1
1554803.0,65718.0,1
1554803.0,382441.0,1
1554804.0,5562.0,1
1556065.0,4.0,1
1557932.0,5.0,1
1565482.0,4.0,1
1565844.0,15437.0,1
1569927.0,9725.0,1
1569964.0,92850.0,1
1569964.0,5857.0,1
1571602.0,6.0,1
1575485.0,114867.0,1
1578082.0,9.0,1
1578807.0,9201.0,1
1579992.0,9637.0,1
1580294.0,7.0,1
1580968.0,227083.0,1
1580969.0,39348.0,1
1580975.0,905063.0,1
1584859.0,3362.0,1
1584859.0,39872.0,1
1584859.0,793427.0,1
1584860.0,3362.0,1
1585893.0,6.0,1
1587208.0,1132.0,1
1587951.0,6253.0,1
1587956.0,3650.0,1
1588392.0,12934.0,1
1588873.0,13.0,1
1590472.0,116358.0,1
1591334.0,33345.0,1
1591339.0,33324.0,1
1591339.0,33329.0,1
1591339.0,15685.0,1
1591339.0,15632.0,1
1591339.0,15632.0,1
1591339.0,33511.0,1
1591339.0,33326.0,1
1591339.0,33324.0,1
1592109.0,43437.0,1
1592966.0,1558.0,1
1592967.0,1557.0,1
1592975.0,7.0,1
1593567.0,15086.0,1
1595585.0,39834.0,1
1600288.0,15797.0,1
1600763.0,7.0,1
1603025.0,65178.0,1
1604850.0,613609.0,1
1604850.0,613723.0,1
1604850.0,2806.0,1
1604852.0,2156.0,1
1604852.0,613241.0,1
1606769.0,3602.0,1
1606771.0,611457.0,1
1606771.0,3292.0,1
1606771.0,611454.0,1
1606771.0,611446.0,1
1606771.0,611321.0,1
1607962.0,30789.0,1
1608214.0,7.0,1
1608535.0,70651.0,1
1608536.0,375716.0,1
1608538.0,463620.0,1
1608538.0,458085.0,1
1609808.0,2314.0,1
1611286.0,65296.0,1
1612895.0,2527.0,1
1612895.0,62939.0,1
1612895.0,62937.0,1
1612895.0,62975.0,1
1612896.0,63097.0,1
1614019.0,81.0,1
1614021.0,113.0,1
1614130.0,206875.0,1
1615042.0,4.0,1
1615115.0,60711.0,1
1615412.0,26451.0,1
1620169.0,225640.0,1
1620673.0,6.0,1
1620801.0,55075.0,1
1620801.0,55065.0,1
1620801.0,58513.0,1
1621040.0,58166.0,1
1621040.0,950.0,1
1621040.0,7038.0,1
1621041.0,58420.0,1
1621041.0,58162.0,1
1621041.0,58155.0,1
1622657.0,56733.0,1
1624465.0,54730.0,1
1624467.0,2959.0,1
1624467.0,754752.0,1
1624467.0,755021.0,1
1624467.0,754760.0,1
1624467.0,754760.0,1
1624467.0,753820.0,1
1624467.0,754894.0,1
1624755.0,142447.0,1
1627754.0,6.0,1
1627909.0,751372.0,1
1627911.0,2936.0,1
1631315.0,2966.0,1
1634735.0,744775.0,1
1635433.0,6.0,1
1637653.0,27625.0,1
1641083.0,127149.0,1
1642403.0,6.0,1
1646403.0,5.0,1
1650793.0,6.0,1
1656493.0,6.0,1
1656994.0,132646.0,1
1658898.0,7.0,1
1662513.0,216306.0,1
1662513.0,338312.0,1
1662513.0,156632.0,1
1662974.0,4.0,1
1664233.0,107327.0,1
1664901.0,18.0,1
1668095.0,152922.0,1
1670895.0,17.0,1
1673152.0,970783.0,1
1673152.0,109125.0,1
1673152.0,109125.0,1
1673152.0,109125.0,1
1673152.0,108124.0,1
1673152.0,108124.0,1
1673152.0,108124.0,1
1673152.0,545248.0,1
1675654.0,2487.0,1
1675654.0,17179.0,1
1675654.0,387282.0,1
1675654.0,178018.0,1
1675655.0,17455.0,1
1675656.0,171297.0,1
1675656.0,968151.0,1
1675656.0,17283.0,1
1675656.0,16642.0,1
1677836.0,14978.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678188.0,87761.0,1
1678189.0,87760.0,1
1678189.0,87760.0,1
1678189.0,87760.0,1
1678228.0,2568.0,1
1678400.0,10.0,1
1679036.0,2450.0,1
1679036.0,963296.0,1
1679036.0,964570.0,1
1679037.0,964569.0,1
1679039.0,103282.0,1
1679040.0,88844.0,1
1679041.0,964831.0,1
1679080.0,11193.0,1
1679474.0,7.0,1
1681177.0,86464.0,1
1684565.0,107675.0,1
1684565.0,11119.0,1
1684565.0,299769.0,1
1684566.0,299790.0,1
1685353.0,12.0,1
1690095.0,376381.0,1
1690096.0,305060.0,1
1690304.0,662.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,620.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1921.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,1152.0,1
1690871.0,76694.0,1
1690872.0,1151.0,1
1690872.0,1151.0,1
1690872.0,1151.0,1
1690872.0,1151.0,1
1690872.0,1151.0,1
1690872.0,1151.0,1
1690872.0,1151.0,1
1690873.0,1150.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,76682.0,1
1690879.0,1122.0,1
1690879.0,76683.0,1
1690879.0,1122.0,1
1690879.0,76682.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1690879.0,1122.0,1
1691528.0,38620.0,1
1691528.0,110910.0,1
1691528.0,181866.0,1
1691535.0,76062.0,1
1691536.0,76044.0,1
1691536.0,1358.0,1
1692593.0,2708.0,1
1692593.0,74905.0,1
1692593.0,74845.0,1
1692594.0,74960.0,1
1692594.0,2707.0,1
1692796.0,4.0,1
1693274.0,9.0,1
1693513.0,12300.0,1
1695648.0,522.0,1
1695987.0,2707.0,1
1695989.0,2706.0,1
1699377.0,2709.0,1
1699377.0,2707.0,1
1701399.0,4.0,1
1702604.0,63723.0,1
1702771.0,2709.0,1
1702773.0,2707.0,1
1703441.0,63026.0,1
1703442.0,560.0,1
1703444.0,51290.0,1
1703475.0,50247.0,1
1706622.0,132.0,1
1706624.0,212.0,1
1706840.0,1546.0,1
1708233.0,7.0,1
1708388.0,106121.0,1
1710771.0,7353.0,1
1712252.0,5965.0,1
1712253.0,77785.0,1
1712259.0,958882.0,1
1712301.0,6208.0,1
1714651.0,796.0,1
1715111.0,927231.0,1
1717870.0,32013.0,1
1717871.0,5820.0,1
1718434.0,4.0,1
1722554.0,5.0,1
1722823.0,6.0,1
1723417.0,37592.0,1
1729096.0,625.0,1
1729097.0,38465.0,1
1729414.0,8.0,1
1736613.0,6.0,1
1740596.0,61628.0,1
1740596.0,254659.0,1
1743334.0,5.0,1
1749789.0,11225.0,1
1749789.0,11218.0,1
1750174.0,8.0,1
1753613.0,3966.0,1
1753613.0,93366.0,1
1753613.0,2709.0,1
1753615.0,2710.0,1
1753697.0,6.0,1
1757021.0,90222.0,1
1757115.0,6.0,1
1758337.0,2.0,1
1760802.0,305694.0,1
1762451.0,4219.0,1
1762451.0,4219.0,1
1762451.0,4219.0,1
1762463.0,1184.0,1
1762463.0,1184.0,1
1762463.0,1184.0,1
1764196.0,4.0,1
1766017.0,5.0,1
1766094.0,81007.0,1
1766105.0,80893.0,1
1766649.0,86325.0,1
1766649.0,86325.0,1
1766649.0,5062.0,1
1766649.0,5285.0,1
1766649.0,3894.0,1
1766649.0,4017.0,1
1766649.0,3894.0,1
1766649.0,3895.0,1
1766649.0,86665.0,1
1767212.0,3624.0,1
1767259.0,4725.0,1
1767259.0,6055.0,1
1767261.0,4837.0,1
1767261.0,4539.0,1
1767262.0,3382.0,1
1767262.0,3632.0,1
1767262.0,79236.0,1
1767602.0,5611.0,1
1768072.0,5479.0,1
1768072.0,5479.0,1
1770663.0,82947.0,1
1770663.0,82475.0,1
1770663.0,2553.0,1
1770663.0,2553.0,1
1770968.0,1285.0,1
1771821.0,15570.0,1
1771822.0,1666.0,1
1771826.0,28189.0,1
1771826.0,1466.0,1
1772255.0,6.0,1
1773041.0,3275.0,1
1773041.0,9525.0,1
1773041.0,26884.0,1
1773041.0,289566.0,1
1773041.0,27190.0,1
1773041.0,3587.0,1
1773047.0,10618.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1773529.0,14679.0,1
1775605.0,6.0,1
1776461.0,76809.0,1
1778131.0,1818.0,1
1778132.0,22092.0,1
1778132.0,22092.0,1
1778134.0,22095.0,1
1778174.0,14856.0,1
1778627.0,639.0,1
1778627.0,4024.0,1
1778627.0,369.0,1
1778627.0,13739.0,1
1778627.0,1353.0,1
1778627.0,1368.0,1
1778716.0,74.0,1
1778716.0,63.0,1
1778716.0,74.0,1
1778716.0,78152.0,1
1778716.0,78325.0,1
1778716.0,63.0,1
1778782.0,66.0,1
1778782.0,419386.0,1
1778795.0,200.0,1
1778795.0,13329.0,1
1778965.0,6.0,1
1779136.0,128.0,1
1779674.0,4327.0,1
1779679.0,3026.0,1
1779882.0,735.0,1
1779882.0,1187.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1779883.0,734.0,1
1780179.0,491.0,1
1780788.0,494.0,1
1780788.0,462.0,1
1780788.0,489.0,1
1780788.0,2218.0,1
1780788.0,3056.0,1
1780808.0,388.0,1
1780829.0,1637.0,1
1781859.0,1940.0,1
1782303.0,709.0,1
1782304.0,709.0,1
1782304.0,709.0,1
1782304.0,709.0,1
1782304.0,715.0,1
1782305.0,708.0,1
1782305.0,709.0,1
1782305.0,709.0,1
1782305.0,708.0,1
1782305.0,708.0,1
1782305.0,707.0,1
1782305.0,19999.0,1
1782305.0,708.0,1
1782306.0,45.0,1
1782306.0,709.0,1
1782307.0,709.0,1
1782308.0,703.0,1
1782308.0,9955.0,1
1782308.0,709.0,1
1783651.0,541138.0,1
1783652.0,16645.0,1
1783653.0,1918.0,1
1783654.0,16599.0,1
1784115.0,8906.0,1
1784910.0,15436.0,1
1785071.0,3965.0,1
1785071.0,3959.0,1
1785071.0,255400.0,1
1785071.0,15157.0,1
1785071.0,2709.0,1
1785073.0,15334.0,1
1785446.0,6.0,1
1786532.0,2472.0,1
1786535.0,13273.0,1
1786544.0,297.0,1
1786544.0,25169.0,1
1786559.0,13262.0,1
1786571.0,516.0,1
1786571.0,514.0,1
1786585.0,506.0,1
1786645.0,6.0,1
1786650.0,7537.0,1
1788470.0,708939.0,1
1788471.0,1970.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,764.0,1
1788833.0,3533.0,1
1788833.0,776.0,1
1788833.0,764.0,1
1789630.0,5745.0,1
1789890.0,1926.0,1
1790300.0,3612.0,1
1790300.0,1455.0,1
1790300.0,3612.0,1
1790300.0,1336.0,1
1790300.0,1455.0,1
1790300.0,1455.0,1
1790300.0,1455.0,1
1790300.0,3612.0,1
1790300.0,3612.0,1
1790300.0,647.0,1
1790300.0,1355.0,1
1790300.0,1500.0,1
1790300.0,1500.0,1
1790300.0,587.0,1
1790300.0,1336.0,1
1790300.0,1455.0,1
1790300.0,3612.0,1
1790300.0,1349.0,1
1790300.0,1500.0,1
1790300.0,3612.0,1
1790300.0,3612.0,1
1790300.0,851419.0,1
1791304.0,1976.0,1
1791305.0,1727.0,1
1791306.0,2580.0,1
1791934.0,9331.0,1
1792429.0,22054.0,1
1792715.0,1609.0,1
1792715.0,68714.0,1
1792718.0,1150.0,1
1792718.0,1619.0,1
1793081.0,520546.0,1
1793082.0,520546.0,1
1793244.0,6.0,1
1793250.0,14564.0,1
1793357.0,176.0,1
1793357.0,2454.0,1
1793357.0,1223.0,1
1793357.0,1223.0,1
1793357.0,2453.0,1
1793357.0,2367.0,1
1793357.0,2369.0,1
1793357.0,2454.0,1
1793357.0,2364.0,1
1793357.0,176.0,1
1793357.0,176.0,1
1793357.0,177.0,1
1793357.0,177.0,1
1793357.0,177.0,1
1793357.0,177.0,1
1793357.0,177.0,1
1793357.0,176.0,1
1793535.0,2201.0,1
1793536.0,2817.0,1
1793538.0,2274.0,1
1793538.0,185.0,1
1793538.0,185.0,1
1793538.0,185.0,1
1793538.0,185.0,1
1793725.0,1738.0,1
1793725.0,1738.0,1
1793725.0,1738.0,1
1793725.0,1738.0,1
1794189.0,1883.0,1
1794189.0,66903.0,1
1794189.0,67037.0,1
1794189.0,66975.0,1
1794191.0,182.0,1
1794191.0,519437.0,1
1794191.0,182.0,1
1794192.0,66906.0,1
1794193.0,66893.0,1
1795464.0,169.0,1
1795464.0,169.0,1
1795464.0,169.0,1
1795464.0,169.0,1
1795635.0,628.0,1
1795636.0,627.0,1
1795636.0,627.0,1
1795723.0,694.0,1
1795726.0,85.0,1
1795729.0,688.0,1
1795738.0,679.0,1
1795813.0,263.0,1
1795813.0,1081.0,1
1795813.0,263.0,1
1795813.0,604.0,1
1795813.0,263.0,1
1795813.0,263.0,1
1795814.0,248.0,1
1795814.0,248.0,1
1795814.0,248.0,1
1795814.0,248.0,1
1796064.0,626.0,1
1796064.0,626.0,1
1796064.0,626.0,1
1796064.0,118.0,1
1796183.0,507.0,1
1796415.0,389.0,1
1796547.0,6099.0,1
1796547.0,915.0,1
1796547.0,9189.0,1
1796984.0,1671.0,1
1799414.0,452.0,1
1799679.0,9289.0,1
1799680.0,423.0,1
1799681.0,61338.0,1
1799681.0,629.0,1
1799681.0,61511.0,1
1800029.0,5707.0,1
1800033.0,189.0,1
1800035.0,61240.0,1
1800035.0,200.0,1
1800040.0,224.0,1
1800054.0,53216.0,1
1800057.0,637.0,1
1800061.0,53209.0,1
1800324.0,3.0,1
1802128.0,43989.0,1
1802129.0,365981.0,1
1806795.0,7762.0,1
1807664.0,176581.0,1
1808244.0,6.0,1
1808250.0,7608.0,1
1810455.0,26989.0,1
1813390.0,10575.0,1
1813789.0,26399.0,1
1814524.0,13795.0,1
1815085.0,9.0,1
1815090.0,11819.0,1
1815959.0,1304.0,1
1815959.0,651.0,1
1815959.0,651.0,1
1816080.0,519.0,1
1816439.0,169.0,1
1816439.0,169.0,1
1817234.0,9.0,1
1817234.0,9.0,1
1818625.0,5.0,1
1819072.0,3544.0,1
1820918.0,513486.0,1
1820918.0,202652.0,1
1820918.0,202691.0,1
1820918.0,5572.0,1
1820919.0,6166.0,1
1820919.0,70.0,1
1820919.0,5570.0,1
1820991.0,163446.0,1
1822890.0,6526.0,1
1825935.0,7422.0,1
1828478.0,178286.0,1
1828884.0,7.0,1
1828889.0,8176.0,1
1832534.0,7657.0,1
1834489.0,189393.0,1
1835504.0,17163.0,1
1836330.0,8826.0,1
1838499.0,7410.0,1
1838782.0,10451.0,1
1839376.0,4.0,1
1839376.0,5.0,1
1839438.0,543.0,1
1839438.0,681.0,1
1839438.0,772.0,1
1839438.0,200.0,1
1839438.0,579.0,1
1844125.0,5.0,1
1844131.0,8347.0,1
1845316.0,8.0,1
1845317.0,7.0,1
1845512.0,522429.0,1
1845513.0,28055.0,1
1845513.0,226783.0,1
1845519.0,221003.0,1
1846711.0,14755.0,1
1846728.0,606.0,1
1846736.0,478057.0,1
1846744.0,128.0,1
1846745.0,477905.0,1
1846747.0,477983.0,1
1846993.0,477636.0,1
1848191.0,5471.0,1
1851692.0,1970.0,1
1851912.0,9.0,1
1852064.0,14368.0,1
1853461.0,3899.0,1
1853461.0,5473.0,1
1853475.0,10423.0,1
1853475.0,10423.0,1
1853475.0,209461.0,1
1853475.0,3596.0,1
1853475.0,3604.0,1
1856357.0,8814.0,1
1856534.0,5884.0,1
1856892.0,7006.0,1
1856892.0,7006.0,1
1858166.0,5.0,1
1858170.0,633.0,1
1858617.0,1393.0,1
1859828.0,6645.0,1
1860105.0,13084.0,1
1860906.0,1926.0,1
1860906.0,3311.0,1
1860907.0,3177.0,1
1860907.0,1487.0,1
1860907.0,2883.0,1
1860908.0,3034.0,1
1862057.0,64205.0,1
1862057.0,11398.0,1
1862060.0,477718.0,1
1862310.0,1925.0,1
1862313.0,164527.0,1
1863704.0,163557.0,1
1863705.0,760294.0,1
1863705.0,199231.0,1
1863705.0,199231.0,1
1863705.0,199231.0,1
1863705.0,199231.0,1
1863706.0,163146.0,1
1864151.0,3155.0,1
1865359.0,32477.0,1
1865365.0,6.0,1
1865372.0,8551.0,1
1866378.0,5.0,1
1867116.0,160127.0,1
1867116.0,159977.0,1
1867116.0,4274.0,1
1867116.0,3354.0,1
1867116.0,159765.0,1
1867117.0,159791.0,1
1867118.0,159821.0,1
1869558.0,1796.0,1
1871176.0,7124.0,1
1871176.0,3620.0,1
1872584.0,2396.0,1
1873074.0,325354.0,1
1873074.0,781406.0,1
1873276.0,6.0,1
1873280.0,1500.0,1
1874593.0,152513.0,1
1874593.0,27206.0,1
1874594.0,3626.0,1
1877416.0,2458.0,1
1878031.0,1836.0,1
1878579.0,188079.0,1
1879681.0,5362.0,1
1879681.0,1152.0,1
1880224.0,5.0,1
1880230.0,8117.0,1
1883935.0,8492.0,1
1887425.0,7.0,1
1887430.0,8090.0,1
1891345.0,8225.0,1
1894866.0,4.0,1
1896855.0,12960.0,1
1898657.0,7176.0,1
1900850.0,15163.0,1
1902196.0,7924.0,1
1905145.0,8180.0,1
1907953.0,5877.0,1
1907953.0,664059.0,1
1907953.0,158704.0,1
1907954.0,87277.0,1
1907955.0,663733.0,1
1909505.0,6.0,1
1909512.0,7069.0,1
1912456.0,6638.0,1
1913785.0,5.0,1
1914107.0,3613.0,1
1915485.0,16357.0,1
1915986.0,11.0,1
1915993.0,7356.0,1
1918397.0,5916.0,1
1922237.0,4300.0,1
1922444.0,103266.0,1
1923138.0,10.0,1
1923428.0,7.0,1
1923431.0,6949.0,1
1925655.0,6345.0,1
1929644.0,111946.0,1
1929676.0,23093.0,1
1930397.0,6.0,1
1931355.0,6.0,1
1931356.0,3153.0,1
1933041.0,19728.0,1
1934720.0,12.0,1
1937107.0,2124.0,1
1937444.0,39750.0,1
