arrival_time,runtime,gpus,priority
5429503.0,189.0,0,0.5
5429639.0,155.0,8,5.0
5429645.0,226.0,0,0.5
5429700.0,170.0,0,0.5
5429705.0,1404.0,1,0.5
5429747.0,1206.0,1,0.5
5429758.0,1084.0,1,0.5
5429766.0,8073.0,1,0.5
5429834.0,22.0,1,0.5
5429844.0,1669.0,1,0.5
5429858.0,13341.0,1,0.5
5429862.0,16632.0,8,5.0
5429871.0,85.0,0,0.5
5429873.0,83.0,0,0.5
5429891.0,176.0,0,0.5
5429933.0,8674.0,8,5.0
5429985.0,22092.0,2,1.0
5430167.0,1704.0,2,1.0
5430227.0,315.0,0,0.5
5430273.0,3039.0,0,0.5
5430273.0,126.0,0,0.5
5430273.0,4667.0,0,0.5
5430273.0,189.0,0,0.5
5430400.0,5209.0,0,0.5
5430400.0,454.0,0,0.5
5430400.0,1062.0,0,0.5
5430401.0,5407.0,0,0.5
5430407.0,254.0,0,0.5
5430470.0,263.0,0,0.5
5430541.0,1999.0,1,0.5
5430651.0,3862.0,1,0.5
5430659.0,8807.0,1,0.5
5430662.0,199.0,0,0.5
5430663.0,834.0,0,0.5
5430677.0,7457.0,1,0.5
5430734.0,111.0,0,0.5
5430768.0,1000.0,2,1.0
5430843.0,775.0,1,0.5
5430846.0,1388.0,0,0.5
5430846.0,214.0,0,0.5
5430862.0,598.0,0,0.5
5430921.0,1389.0,1,0.5
5430954.0,591.0,1,0.5
5431033.0,409.0,8,5.0
5431061.0,197.0,0,0.5
5431256.0,2702.0,1,0.5
5431260.0,259.0,0,0.5
5431320.0,1308.0,2,1.0
5431462.0,201.0,0,0.5
5431510.0,751.0,0,0.5
5431520.0,146.0,0,0.5
5431543.0,1895.0,2,1.0
5431545.0,1058.0,1,0.5
5431618.0,1053.0,1,0.5
5431658.0,2927.0,1,0.5
5431659.0,5520.0,0,0.5
5431665.0,196.0,0,0.5
5431668.0,635.0,0,0.5
5431668.0,768.0,0,0.5
5431668.0,2165.0,0,0.5
5431769.0,1309.0,2,1.0
5431862.0,200.0,0,0.5
5432004.0,525.0,8,5.0
5432063.0,200.0,0,0.5
5432186.0,1392.0,1,0.5
5432264.0,199.0,0,0.5
5432304.0,68.0,0,0.5
5432373.0,122.0,0,0.5
5432410.0,197.0,0,0.5
5432438.0,305.0,0,0.5
5432464.0,207.0,0,0.5
5432541.0,1719.0,1,0.5
5432604.0,1208.0,1,0.5
5432629.0,1066.0,2,1.0
5432653.0,1284.0,1,0.5
5432671.0,1084.0,1,0.5
5432672.0,170.0,0,0.5
5432707.0,2342919.0,0,0.5
5432745.0,195.0,0,0.5
5432810.0,65.0,0,0.5
5432844.0,32.0,0,0.5
5432852.0,1121.0,0,0.5
5432876.0,1048.0,0,0.5
5432877.0,950.0,0,0.5
5432877.0,950.0,0,0.5
5432877.0,4067.0,0,0.5
5432877.0,126.0,0,0.5
5432877.0,2300.0,0,0.5
5432877.0,2482.0,0,0.5
5432939.0,10260.0,0,0.5
5432945.0,1868.0,2,1.0
5433078.0,1345.0,2,1.0
5433380.0,1144.0,1,0.5
5433382.0,15697.0,8,5.0
5433589.0,101468.0,1,0.5
5433648.0,357.0,1,0.5
5433697.0,1373.0,2,1.0
5433756.0,1084.0,1,0.5
5433813.0,724.0,1,0.5
5433979.0,1.0,1,0.5
5433979.0,5.0,1,0.5
5433979.0,12.0,1,0.5
5433979.0,1.0,1,0.5
5434062.0,152.0,0,0.5
5434145.0,77.0,0,0.5
5434164.0,764.0,0,0.5
5434209.0,569.0,0,0.5
5434210.0,5772.0,0,0.5
5434210.0,3148.0,0,0.5
5434210.0,180.0,0,0.5
5434210.0,1570.0,0,0.5
5434224.0,1472.0,0,0.5
5434253.0,1391.0,1,0.5
5434261.0,1820.0,1,0.5
5434368.0,1826.0,2,1.0
5434391.0,197.0,0,0.5
5434424.0,1312.0,2,1.0
5434495.0,268.0,0,0.5
5434537.0,616.0,1,0.5
5434538.0,1047.0,1,0.5
5434589.0,203.0,0,0.5
5434779.0,200.0,0,0.5
5434786.0,3906.0,1,0.5
5434795.0,4311.0,1,0.5
5434796.0,4311.0,1,0.5
5434801.0,3891.0,1,0.5
5434801.0,574.0,0,0.5
5434811.0,5394.0,1,0.5
5434834.0,4273.0,1,0.5
5434841.0,1348.0,1,0.5
5434866.0,1286.0,1,0.5
5434929.0,163.0,0,0.5
5434980.0,199.0,0,0.5
5435070.0,1291.0,2,1.0
5435093.0,163.0,0,0.5
5435258.0,92.0,0,0.5
5435351.0,1026.0,0,0.5
5435352.0,94247.0,0,0.5
5435352.0,14386.0,0,0.5
5435353.0,7846.0,0,0.5
5435364.0,9533.0,0,0.5
5435386.0,91.0,0,0.5
5435444.0,1463.0,1,0.5
5435506.0,6521.0,1,0.5
5435535.0,3572.0,1,0.5
5435556.0,7643.0,8,5.0
5435586.0,1041.0,1,0.5
5435737.0,1011.0,2,1.0
5435757.0,41.0,0,0.5
5435797.0,13015.0,0,0.5
5435799.0,762.0,0,0.5
5435799.0,16274.0,0,0.5
5435799.0,1505.0,0,0.5
5435799.0,612.0,0,0.5
5435800.0,241.0,0,0.5
5435800.0,587.0,0,0.5
5435809.0,676.0,0,0.5
5435822.0,1451.0,2,1.0
5435945.0,93654.0,1,0.5
5436048.0,252.0,0,0.5
5436127.0,150.0,1,0.5
5436153.0,3790.0,1,0.5
5436190.0,1080.0,1,0.5
5436301.0,199.0,0,0.5
5436362.0,1040.0,2,1.0
5436388.0,4517.0,0,0.5
5436419.0,141.0,0,0.5
5436501.0,250.0,0,0.5
5436561.0,8667.0,0,0.5
5436562.0,6637.0,0,0.5
5436571.0,464.0,0,0.5
5436627.0,1032.0,1,0.5
5436628.0,1044.0,1,0.5
5436745.0,12239.0,1,0.5
5436749.0,1335.0,2,1.0
5436753.0,198.0,0,0.5
5436825.0,1921579.0,1,0.5
5436918.0,1844.0,2,1.0
5436951.0,6248.0,1,0.5
5436959.0,112.0,0,0.5
5436973.0,316.0,1,0.5
5437036.0,35.0,0,0.5
5437123.0,56.0,1,0.5
5437270.0,1073.0,1,0.5
5437316.0,5883.0,2,1.0
5437403.0,967.0,2,1.0
5437465.0,2182.0,1,0.5
5437520.0,56.0,0,0.5
5437524.0,1317.0,1,0.5
5437624.0,138.0,0,0.5
5437660.0,4449.0,1,0.5
5437698.0,89.0,0,0.5
5437723.0,97373.0,1,0.5
5437723.0,97342.0,1,0.5
5437723.0,5476.0,1,0.5
5437831.0,5368.0,0,0.5
5437831.0,963.0,0,0.5
5437831.0,3514476.0,0,0.5
5437831.0,187.0,0,0.5
5437831.0,962.0,0,0.5
5437831.0,962.0,0,0.5
5437832.0,5367.0,0,0.5
5437832.0,323.0,0,0.5
5437832.0,323.0,0,0.5
5437832.0,6768.0,0,0.5
5437832.0,5367.0,0,0.5
5437905.0,1171.0,0,0.5
5437935.0,5264.0,1,0.5
5438026.0,195.0,0,0.5
5438030.0,3579.0,1,0.5
5438078.0,2023.0,1,0.5
5438085.0,5114.0,2,1.0
5438106.0,2770.0,1,0.5
5438164.0,5035.0,0,0.5
5438183.0,2174.0,1,0.5
5438222.0,201.0,0,0.5
5438344.0,448.0,1,0.5
5438360.0,1900.0,2,1.0
5438370.0,1312.0,2,1.0
5438424.0,248.0,0,0.5
5438673.0,207.0,0,0.5
5438696.0,1501.0,1,0.5
5438701.0,1070.0,1,0.5
5438723.0,3304.0,1,0.5
5438792.0,1353.0,1,0.5
5438794.0,4405.0,0,0.5
5438794.0,4405.0,0,0.5
5438795.0,2863.0,0,0.5
5438881.0,362.0,0,0.5
5439050.0,193.0,0,0.5
5439077.0,199.0,0,0.5
5439211.0,95869.0,1,0.5
5439244.0,608.0,0,0.5
5439277.0,192.0,0,0.5
5439409.0,721.0,2,1.0
5439464.0,176532.0,8,5.0
5439470.0,191.0,0,0.5
5439663.0,1001.0,0,0.5
5439683.0,1306.0,2,1.0
5439772.0,585.0,1,0.5
5439790.0,1902.0,2,1.0
5439860.0,198.0,0,0.5
5439905.0,1362.0,1,0.5
5439934.0,755.0,1,0.5
5440017.0,1770683.0,1,0.5
5440060.0,201.0,0,0.5
5440103.0,1814.0,1,0.5
5440130.0,1314.0,2,1.0
5440145.0,752.0,1,0.5
5440262.0,204.0,0,0.5
5440357.0,1039.0,1,0.5
5440468.0,1438.0,0,0.5
5440665.0,201.0,0,0.5
5440874.0,195.0,0,0.5
5440898.0,734.0,1,0.5
5440990.0,1319.0,2,1.0
5441070.0,2933090.0,0,0.5
5441111.0,2088.0,1,0.5
5441135.0,2064.0,1,0.5
5441175.0,2024.0,2,1.0
5441275.0,204.0,0,0.5
5441398.0,590.0,1,0.5
5441444.0,4504.0,2,1.0
5441480.0,223.0,0,0.5
5441480.0,1719.0,0,0.5
5441633.0,1080.0,1,0.5
5441659.0,7099.0,0,0.5
5441704.0,607.0,0,0.5
5441907.0,185.0,0,0.5
5441989.0,1210.0,1,0.5
5442093.0,9983.0,0,0.5
5442298.0,9782.0,2,1.0
5442309.0,999.0,2,1.0
5442322.0,877.0,0,0.5
5442346.0,1057.0,1,0.5
5442414.0,1090.0,1,0.5
5442609.0,185.0,0,0.5
5442619.0,701.0,0,0.5
5442693.0,92392.0,1,0.5
5442734.0,453.0,1,0.5
5442774.0,9294.0,2,1.0
5442799.0,195.0,0,0.5
5442995.0,193.0,0,0.5
5443141.0,259258.0,8,5.0
5443188.0,1196.0,1,0.5
5443189.0,8883.0,0,0.5
5443236.0,74513.0,1,0.5
5443243.0,1483.0,1,0.5
5443308.0,1296.0,2,1.0
5443347.0,597184.0,8,5.0
5443371.0,12068.0,4,2.5
5443381.0,79960.0,4,2.5
5443505.0,785.0,1,0.5
5443579.0,14511.0,8,5.0
5443706.0,1770.0,2,1.0
5443783.0,2112.0,1,0.5
5444291.0,85308.0,4,2.5
5444291.0,33266.0,1,0.5
5444367.0,344.0,8,5.0
5444385.0,583.0,1,0.5
5444441.0,1055.0,1,0.5
5444560.0,1278.0,2,1.0
5444698.0,7377.0,2,1.0
5444700.0,7355.0,1,0.5
5444700.0,7353.0,1,0.5
5444723.0,8792.0,1,0.5
5444742.0,15325.0,1,0.5
5444757.0,32584.0,1,0.5
5444829.0,23597.0,1,0.5
5444842.0,32497.0,1,0.5
5444842.0,20071.0,1,0.5
5444854.0,410.0,8,5.0
5444872.0,24455.0,1,0.5
5444882.0,32440.0,1,0.5
5444968.0,731.0,1,0.5
5444991.0,32336.0,1,0.5
5445009.0,7282.0,1,0.5
5445014.0,32287.0,1,0.5
5445056.0,457.0,1,0.5
5445138.0,6946.0,2,1.0
5445184.0,611.0,1,0.5
5445292.0,32030.0,1,0.5
5445351.0,1088.0,1,0.5
5445490.0,388.0,8,5.0
5445514.0,758.0,1,0.5
5445539.0,30535.0,2,1.0
5445557.0,31746.0,1,0.5
5445686.0,1012.0,2,1.0
5445700.0,729.0,1,0.5
5445796.0,6282.0,1,0.5
5445902.0,31428.0,1,0.5
5445952.0,31441.0,1,0.5
5446007.0,30536.0,1,0.5
5446008.0,1433.0,1,0.5
5446008.0,1433.0,1,0.5
5446223.0,1736.0,2,1.0
5446226.0,5840.0,1,0.5
5446257.0,31119.0,1,0.5
5446274.0,5802.0,1,0.5
5446281.0,5803.0,8,5.0
5446287.0,31049.0,1,0.5
5446292.0,31034.0,1,0.5
5446292.0,31020.0,1,0.5
5446292.0,31104.0,1,0.5
5446292.0,31035.0,1,0.5
5446292.0,29761.0,1,0.5
5446303.0,20776.0,1,0.5
5446357.0,30984.0,1,0.5
5446430.0,608.0,1,0.5
5446557.0,1491.0,8,5.0
5446557.0,30755.0,1,0.5
5446580.0,1898.0,2,1.0
5446827.0,30494.0,1,0.5
5447012.0,1640.0,0,0.5
5447038.0,760.0,1,0.5
5447064.0,68758.0,1,0.5
5447084.0,602.0,2,1.0
5447101.0,854.0,1,0.5
5447388.0,28416.0,1,0.5
5447408.0,364.0,8,5.0
5447517.0,17552.0,1,0.5
5447517.0,27844.0,1,0.5
5447523.0,22069.0,1,0.5
5447613.0,1776.0,2,1.0
5447636.0,4447.0,1,0.5
5447712.0,17812.0,2,1.0
5447799.0,1192.0,1,0.5
5447876.0,1840.0,1,0.5
5447923.0,501.0,8,5.0
5447933.0,29395.0,1,0.5
5447956.0,1388.0,1,0.5
5448028.0,29303.0,1,0.5
5448364.0,24312.0,1,0.5
5448410.0,765.0,1,0.5
5448445.0,16101.0,8,5.0
5448479.0,998.0,2,1.0
5448544.0,28772.0,1,0.5
5448544.0,19882.0,1,0.5
5448544.0,28784.0,1,0.5
5448652.0,3657.0,0,0.5
5448652.0,8878.0,0,0.5
5448652.0,125.0,0,0.5
5448713.0,1027.0,0,0.5
5448720.0,1273.0,2,1.0
5448729.0,373.0,8,5.0
5448779.0,576.0,0,0.5
5448786.0,8280.0,0,0.5
5448904.0,131.0,0,0.5
5448985.0,75196.0,1,0.5
5448992.0,1194.0,1,0.5
5449017.0,1747.0,2,1.0
5449100.0,29693.0,8,5.0
5449124.0,17542.0,1,0.5
5449138.0,997.0,1,0.5
5449175.0,1078.0,1,0.5
5449194.0,23482.0,1,0.5
5449203.0,375.0,8,5.0
5449478.0,675.0,2,1.0
5449610.0,2705.0,0,0.5
5449610.0,27459.0,0,0.5
5449611.0,438.0,0,0.5
5449685.0,266.0,8,5.0
5449725.0,2169.0,1,0.5
5449860.0,1413.0,0,0.5
5449874.0,23753.0,1,0.5
5449994.0,1002.0,2,1.0
5450004.0,1327.0,1,0.5
5450052.0,897.0,0,0.5
5450058.0,952.0,0,0.5
5450114.0,37646.0,0,0.5
5450116.0,1277.0,0,0.5
5450154.0,997.0,2,1.0
