job_id,user_id,arrival_time,start_time,finish_time,runtime,gpus,priority,flops
1681,0,11188590.0,11188592.0,11191781.0,3189.0,1,1.0,3189000000000000.0
1686,0,11192844.0,11192845.0,11192876.0,31.0,1,1.0,31000000000000.0
1683,0,11192805.0,11192806.0,11193988.0,1182.0,1,5.0,1182000000000000.0
1684,0,11192805.0,11192807.0,11193989.0,1182.0,1,5.0,1182000000000000.0
1685,0,11192805.0,11192808.0,11193990.0,1182.0,1,5.0,1182000000000000.0
1682,0,11192803.0,11192804.0,11194070.0,1266.0,1,5.0,1266000000000000.0
1690,0,11195209.0,11195210.0,11195451.0,241.0,1,1.0,241000000000000.0
1688,0,11194854.0,11194855.0,11196303.0,1448.0,1,5.0,1448000000000000.0
1689,0,11194854.0,11194856.0,11196304.0,1448.0,1,5.0,1448000000000000.0
1693,0,11195549.0,11195550.0,11196395.0,845.0,1,5.0,845000000000000.0
1694,0,11195549.0,11195551.0,11196396.0,845.0,1,5.0,845000000000000.0
1695,0,11195549.0,11195552.0,11196397.0,845.0,1,5.0,845000000000000.0
1696,0,11195549.0,11195553.0,11196398.0,845.0,1,5.0,845000000000000.0
1687,0,11194764.0,11194765.0,11196561.0,1796.0,1,5.0,1796000000000000.0
1697,0,11197075.0,11197076.0,11197115.0,39.0,1,5.0,39000000000000.0
1698,0,11197075.0,11197077.0,11197116.0,39.0,1,5.0,39000000000000.0
1699,0,11197075.0,11197078.0,11197117.0,39.0,1,5.0,39000000000000.0
1704,0,11202738.0,11202739.0,11205337.0,2598.0,1,1.0,2598000000000000.0
1705,0,11202738.0,11202740.0,11205338.0,2598.0,1,1.0,2598000000000000.0
1700,0,11201702.0,11201703.0,11208075.0,6372.0,1,5.0,6372000000000000.0
1701,0,11201702.0,11201704.0,11208076.0,6372.0,1,5.0,6372000000000000.0
1702,0,11201702.0,11201705.0,11208077.0,6372.0,1,5.0,6372000000000000.0
1703,0,11201702.0,11201706.0,11208078.0,6372.0,1,5.0,6372000000000000.0
1706,0,11209946.0,11209947.0,11210221.0,274.0,1,1.0,274000000000000.0
1707,0,11209946.0,11209948.0,11210222.0,274.0,1,1.0,274000000000000.0
1713,0,11217514.0,11217515.0,11217567.0,52.0,1,1.0,52000000000000.0
1714,0,11217514.0,11217516.0,11217568.0,52.0,1,1.0,52000000000000.0
1715,0,11217514.0,11217517.0,11217569.0,52.0,1,1.0,52000000000000.0
1716,0,11217514.0,11217518.0,11217570.0,52.0,1,1.0,52000000000000.0
1717,0,11217514.0,11217519.0,11217571.0,52.0,1,1.0,52000000000000.0
1718,0,11217514.0,11217520.0,11217572.0,52.0,1,1.0,52000000000000.0
1719,0,11217514.0,11217521.0,11217573.0,52.0,1,1.0,52000000000000.0
1720,0,11217515.0,11217522.0,11217632.0,110.0,1,1.0,110000000000000.0
1710,0,11217172.0,11217173.0,11218402.0,1229.0,1,5.0,1229000000000000.0
1711,0,11217172.0,11217174.0,11218403.0,1229.0,1,5.0,1229000000000000.0
1712,0,11217172.0,11217175.0,11218404.0,1229.0,1,5.0,1229000000000000.0
1691,0,11195274.0,11195275.0,11218812.0,23537.0,1,1.0,2.3537e+16
1692,0,11195274.0,11195276.0,11218813.0,23537.0,1,1.0,2.3537e+16
1721,0,11219127.0,11219128.0,11219161.0,33.0,1,1.0,33000000000000.0
1722,0,11219127.0,11219129.0,11219162.0,33.0,1,1.0,33000000000000.0
1669,0,11167439.0,11167440.0,11220325.0,52885.0,1,1.0,5.2885e+16
1677,0,11177853.0,11177854.0,11220430.0,42576.0,1,1.0,4.2576e+16
1723,0,11219724.0,11219725.0,11221102.0,1377.0,1,5.0,1377000000000000.0
1724,0,11219724.0,11219726.0,11221103.0,1377.0,1,5.0,1377000000000000.0
1725,0,11219724.0,11219727.0,11221104.0,1377.0,1,5.0,1377000000000000.0
1726,0,11219724.0,11219728.0,11221105.0,1377.0,1,5.0,1377000000000000.0
1661,0,11160600.0,11160601.0,11223118.0,62517.0,1,1.0,6.2517e+16
1662,0,11160600.0,11160602.0,11223119.0,62517.0,1,1.0,6.2517e+16
1708,0,11215948.0,11215949.0,11224743.0,8794.0,1,1.0,8794000000000000.0
1709,0,11215948.0,11215950.0,11224744.0,8794.0,1,1.0,8794000000000000.0
1728,0,11225345.0,11225346.0,11225386.0,40.0,1,1.0,40000000000000.0
1729,0,11225345.0,11225347.0,11225387.0,40.0,1,1.0,40000000000000.0
1730,0,11225345.0,11225348.0,11225388.0,40.0,1,1.0,40000000000000.0
1735,0,11230007.0,11230008.0,11231389.0,1381.0,1,5.0,1381000000000000.0
1736,0,11230007.0,11230009.0,11231390.0,1381.0,1,5.0,1381000000000000.0
1731,0,11229910.0,11229911.0,11231418.0,1507.0,1,5.0,1507000000000000.0
1732,0,11229910.0,11229912.0,11231419.0,1507.0,1,5.0,1507000000000000.0
1733,0,11229910.0,11229913.0,11231420.0,1507.0,1,5.0,1507000000000000.0
1734,0,11229910.0,11229914.0,11231421.0,1507.0,1,5.0,1507000000000000.0
1740,0,11232616.0,11232617.0,11232665.0,48.0,1,5.0,48000000000000.0
1741,0,11232623.0,11232624.0,11232690.0,66.0,1,5.0,66000000000000.0
1742,0,11232623.0,11232625.0,11232691.0,66.0,1,5.0,66000000000000.0
1743,0,11232623.0,11232626.0,11232692.0,66.0,1,5.0,66000000000000.0
1744,0,11232623.0,11232627.0,11232693.0,66.0,1,5.0,66000000000000.0
1745,0,11232623.0,11232628.0,11232694.0,66.0,1,5.0,66000000000000.0
1746,0,11232659.0,11232660.0,11232710.0,50.0,1,5.0,50000000000000.0
1747,0,11232659.0,11232661.0,11232711.0,50.0,1,5.0,50000000000000.0
1748,0,11232659.0,11232662.0,11232712.0,50.0,1,5.0,50000000000000.0
1749,0,11232659.0,11232663.0,11232713.0,50.0,1,5.0,50000000000000.0
1750,0,11232659.0,11232664.0,11232714.0,50.0,1,5.0,50000000000000.0
1751,0,11232659.0,11232665.0,11232715.0,50.0,1,5.0,50000000000000.0
1752,0,11232659.0,11232666.0,11232716.0,50.0,1,5.0,50000000000000.0
1753,0,11232659.0,11232667.0,11232717.0,50.0,1,5.0,50000000000000.0
1737,0,11232585.0,11232586.0,11233074.0,488.0,1,5.0,488000000000000.0
1738,0,11232588.0,11232589.0,11233115.0,526.0,1,1.0,526000000000000.0
1739,0,11232588.0,11232590.0,11233116.0,526.0,1,1.0,526000000000000.0
1754,0,11234913.0,11234914.0,11234957.0,43.0,1,5.0,43000000000000.0
1755,0,11234913.0,11234915.0,11234958.0,43.0,1,5.0,43000000000000.0
1756,0,11236197.0,11236198.0,11237328.0,1130.0,1,5.0,1130000000000000.0
1757,0,11236197.0,11236199.0,11237329.0,1130.0,1,5.0,1130000000000000.0
1760,0,11246424.0,11246425.0,11247790.0,1365.0,1,5.0,1365000000000000.0
1761,0,11246424.0,11246426.0,11247791.0,1365.0,1,5.0,1365000000000000.0
1762,0,11246424.0,11246427.0,11247792.0,1365.0,1,5.0,1365000000000000.0
1763,0,11246649.0,11246650.0,11250034.0,3384.0,1,1.0,3384000000000000.0
1764,0,11246649.0,11246651.0,11250035.0,3384.0,1,1.0,3384000000000000.0
1765,0,11246649.0,11246652.0,11250036.0,3384.0,1,1.0,3384000000000000.0
1758,0,11246235.0,11246236.0,11255924.0,9688.0,1,1.0,9688000000000000.0
1759,0,11246235.0,11246237.0,11255925.0,9688.0,1,1.0,9688000000000000.0
1768,0,11260703.0,11260704.0,11260894.0,190.0,1,1.0,190000000000000.0
1769,0,11260703.0,11260705.0,11260895.0,190.0,1,1.0,190000000000000.0
1770,0,11260703.0,11260706.0,11260896.0,190.0,1,1.0,190000000000000.0
1772,0,11267439.0,11267441.0,11272369.0,4928.0,1,1.0,4928000000000000.0
1773,0,11267439.0,11267442.0,11272370.0,4928.0,1,1.0,4928000000000000.0
1774,0,11267439.0,11267443.0,11272371.0,4928.0,1,1.0,4928000000000000.0
1771,0,11267439.0,11267440.0,11272427.0,4987.0,1,1.0,4987000000000000.0
1784,0,11277818.0,11277819.0,11282735.0,4916.0,1,1.0,4916000000000000.0
1785,0,11277818.0,11277820.0,11282736.0,4916.0,1,1.0,4916000000000000.0
1786,0,11277818.0,11277821.0,11282737.0,4916.0,1,1.0,4916000000000000.0
1783,0,11277070.0,11277071.0,11283312.0,6241.0,1,1.0,6241000000000000.0
1792,0,11282821.0,11282822.0,11283948.0,1126.0,1,1.0,1126000000000000.0
1793,0,11282821.0,11282823.0,11283949.0,1126.0,1,1.0,1126000000000000.0
1794,0,11282821.0,11282824.0,11283950.0,1126.0,1,1.0,1126000000000000.0
1795,0,11282821.0,11282825.0,11283951.0,1126.0,1,1.0,1126000000000000.0
1766,0,11260428.0,11260429.0,11284160.0,23731.0,1,5.0,2.3731e+16
1767,0,11260428.0,11260430.0,11284161.0,23731.0,1,5.0,2.3731e+16
1781,0,11276671.0,11276672.0,11288349.0,11677.0,1,1.0,1.1677e+16
1782,0,11276671.0,11276673.0,11288350.0,11677.0,1,1.0,1.1677e+16
1776,0,11274901.0,11274902.0,11288680.0,13778.0,1,1.0,1.3778e+16
1777,0,11274901.0,11274903.0,11288681.0,13778.0,1,1.0,1.3778e+16
1778,0,11274901.0,11274904.0,11288682.0,13778.0,1,1.0,1.3778e+16
1779,0,11274901.0,11274905.0,11288683.0,13778.0,1,1.0,1.3778e+16
1780,0,11274901.0,11274906.0,11288684.0,13778.0,1,1.0,1.3778e+16
1789,0,11281973.0,11281974.0,11291209.0,9235.0,1,1.0,9235000000000000.0
1775,0,11271579.0,11271580.0,11292002.0,20422.0,1,1.0,2.0422e+16
1796,0,11295771.0,11295772.0,11296552.0,780.0,1,5.0,780000000000000.0
1787,0,11281881.0,11281882.0,11302709.0,20827.0,1,1.0,2.0827e+16
1788,0,11281881.0,11281883.0,11302710.0,20827.0,1,1.0,2.0827e+16
1799,0,11303096.0,11303097.0,11305316.0,2219.0,1,5.0,2219000000000000.0
1800,0,11303096.0,11303098.0,11305317.0,2219.0,1,5.0,2219000000000000.0
1801,0,11303096.0,11303099.0,11305318.0,2219.0,1,5.0,2219000000000000.0
1790,0,11282121.0,11282122.0,11308023.0,25901.0,1,1.0,2.5901e+16
1791,0,11282121.0,11282123.0,11308024.0,25901.0,1,1.0,2.5901e+16
1797,0,11302514.0,11302515.0,11308188.0,5673.0,1,1.0,5673000000000000.0
1798,0,11302514.0,11302516.0,11308189.0,5673.0,1,1.0,5673000000000000.0
1802,0,11308132.0,11308133.0,11308722.0,589.0,1,5.0,589000000000000.0
1803,0,11308132.0,11308134.0,11308723.0,589.0,1,5.0,589000000000000.0
1804,0,11314372.0,11314373.0,11314913.0,540.0,1,5.0,540000000000000.0
1805,0,11314372.0,11314374.0,11314914.0,540.0,1,5.0,540000000000000.0
1806,0,11314372.0,11314375.0,11314915.0,540.0,1,5.0,540000000000000.0
1807,0,11328295.0,11328296.0,11330996.0,2700.0,1,5.0,2700000000000000.0
1808,0,11328295.0,11328297.0,11330997.0,2700.0,1,5.0,2700000000000000.0
1809,0,11328295.0,11328298.0,11330998.0,2700.0,1,5.0,2700000000000000.0
1811,0,11353964.0,11353965.0,11359457.0,5492.0,1,1.0,5492000000000000.0
1812,0,11353964.0,11353966.0,11359458.0,5492.0,1,1.0,5492000000000000.0
1819,0,11363318.0,11363319.0,11364017.0,698.0,1,1.0,698000000000000.0
1820,0,11363318.0,11363320.0,11364018.0,698.0,1,1.0,698000000000000.0
1821,0,11363318.0,11363321.0,11364019.0,698.0,1,1.0,698000000000000.0
1822,0,11363318.0,11363322.0,11364020.0,698.0,1,1.0,698000000000000.0
1823,0,11363318.0,11363323.0,11364021.0,698.0,1,1.0,698000000000000.0
1824,0,11363318.0,11363324.0,11364022.0,698.0,1,1.0,698000000000000.0
1825,0,11363318.0,11363325.0,11364023.0,698.0,1,1.0,698000000000000.0
1826,0,11363318.0,11363326.0,11364024.0,698.0,1,1.0,698000000000000.0
1827,0,11363318.0,11363327.0,11364025.0,698.0,1,1.0,698000000000000.0
1828,0,11363318.0,11363328.0,11364026.0,698.0,1,1.0,698000000000000.0
1814,0,11359297.0,11359298.0,11373490.0,14192.0,1,1.0,1.4192e+16
1815,0,11359297.0,11359299.0,11373491.0,14192.0,1,1.0,1.4192e+16
1816,0,11359297.0,11359300.0,11373492.0,14192.0,1,1.0,1.4192e+16
1817,0,11359297.0,11359301.0,11373493.0,14192.0,1,1.0,1.4192e+16
1818,0,11359297.0,11359302.0,11373494.0,14192.0,1,1.0,1.4192e+16
1813,0,11357965.0,11357966.0,11375411.0,17445.0,1,1.0,1.7445e+16
1833,0,11387151.0,11387152.0,11387230.0,78.0,1,1.0,78000000000000.0
1834,0,11387151.0,11387153.0,11387231.0,78.0,1,1.0,78000000000000.0
1830,0,11386321.0,11386322.0,11387385.0,1063.0,1,1.0,1063000000000000.0
1831,0,11386321.0,11386323.0,11387386.0,1063.0,1,1.0,1063000000000000.0
1832,0,11386321.0,11386324.0,11387387.0,1063.0,1,1.0,1063000000000000.0
1835,0,11387464.0,11387465.0,11387542.0,77.0,1,1.0,77000000000000.0
1837,0,11387464.0,11387467.0,11387544.0,77.0,1,1.0,77000000000000.0
1838,0,11387467.0,11387468.0,11387601.0,133.0,1,1.0,133000000000000.0
1839,0,11387467.0,11387469.0,11387602.0,133.0,1,1.0,133000000000000.0
1836,0,11387464.0,11387466.0,11387604.0,138.0,1,1.0,138000000000000.0
1829,0,11382392.0,11382393.0,11388653.0,6260.0,1,1.0,6260000000000000.0
1846,0,11393266.0,11393267.0,11394594.0,1327.0,1,5.0,1327000000000000.0
1847,0,11393266.0,11393268.0,11394595.0,1327.0,1,5.0,1327000000000000.0
1848,0,11393321.0,11393322.0,11394624.0,1302.0,1,5.0,1302000000000000.0
1849,0,11393321.0,11393323.0,11394625.0,1302.0,1,5.0,1302000000000000.0
1850,0,11393321.0,11393324.0,11394626.0,1302.0,1,5.0,1302000000000000.0
1840,0,11391392.0,11391393.0,11396298.0,4905.0,1,1.0,4905000000000000.0
1841,0,11391392.0,11391394.0,11396299.0,4905.0,1,1.0,4905000000000000.0
1842,0,11393018.0,11393019.0,11399854.0,6835.0,1,5.0,6835000000000000.0
1843,0,11393120.0,11393121.0,11399996.0,6875.0,1,5.0,6875000000000000.0
1844,0,11393120.0,11393122.0,11399997.0,6875.0,1,5.0,6875000000000000.0
1845,0,11393120.0,11393123.0,11399998.0,6875.0,1,5.0,6875000000000000.0
1851,0,11401742.0,11401743.0,11401784.0,41.0,1,1.0,41000000000000.0
1852,0,11402805.0,11402806.0,11403410.0,604.0,1,1.0,604000000000000.0
1853,0,11402805.0,11402807.0,11403411.0,604.0,1,1.0,604000000000000.0
1854,0,11402805.0,11402808.0,11403412.0,604.0,1,1.0,604000000000000.0
1672,0,11171162.0,11171163.0,11406399.0,235236.0,1,1.0,2.35236e+17
1673,0,11171162.0,11171165.0,11406401.0,235236.0,1,1.0,2.35236e+17
1855,0,11408038.0,11408039.0,11408111.0,72.0,1,1.0,72000000000000.0
1856,0,11408038.0,11408040.0,11408112.0,72.0,1,1.0,72000000000000.0
1857,0,11408038.0,11408041.0,11408113.0,72.0,1,1.0,72000000000000.0
1727,0,11221063.0,11221064.0,11408184.0,187120.0,1,1.0,1.8712e+17
1861,0,11408790.0,11408791.0,11408857.0,66.0,1,1.0,66000000000000.0
1858,0,11408111.0,11408112.0,11409004.0,892.0,1,5.0,892000000000000.0
1859,0,11408111.0,11408113.0,11409005.0,892.0,1,5.0,892000000000000.0
1860,0,11408111.0,11408114.0,11409006.0,892.0,1,5.0,892000000000000.0
1867,0,11412930.0,11412931.0,11413128.0,197.0,1,1.0,197000000000000.0
1868,0,11412930.0,11412932.0,11413129.0,197.0,1,1.0,197000000000000.0
1869,0,11412930.0,11412933.0,11413130.0,197.0,1,1.0,197000000000000.0
1870,0,11412930.0,11412934.0,11413131.0,197.0,1,1.0,197000000000000.0
1871,0,11412930.0,11412935.0,11413132.0,197.0,1,1.0,197000000000000.0
1864,0,11412776.0,11412777.0,11413674.0,897.0,1,5.0,897000000000000.0
1865,0,11412776.0,11412778.0,11413675.0,897.0,1,5.0,897000000000000.0
1866,0,11412776.0,11412779.0,11413676.0,897.0,1,5.0,897000000000000.0
1874,0,11413895.0,11413896.0,11413984.0,88.0,1,5.0,88000000000000.0
1875,0,11413895.0,11413897.0,11413985.0,88.0,1,5.0,88000000000000.0
1876,0,11416448.0,11416449.0,11416512.0,63.0,1,5.0,63000000000000.0
1877,0,11416448.0,11416450.0,11416513.0,63.0,1,5.0,63000000000000.0
1862,0,11411112.0,11411113.0,11418478.0,7365.0,1,1.0,7365000000000000.0
1878,0,11418054.0,11418055.0,11418653.0,598.0,1,5.0,598000000000000.0
1863,0,11411185.0,11411186.0,11419227.0,8041.0,1,1.0,8041000000000000.0
1879,0,11418604.0,11418605.0,11419236.0,631.0,1,1.0,631000000000000.0
1880,0,11418604.0,11418606.0,11419237.0,631.0,1,1.0,631000000000000.0
1881,0,11418604.0,11418607.0,11419238.0,631.0,1,1.0,631000000000000.0
1882,0,11419866.0,11419867.0,11420847.0,980.0,1,1.0,980000000000000.0
1883,0,11419866.0,11419868.0,11420848.0,980.0,1,1.0,980000000000000.0
1884,0,11419866.0,11419869.0,11420849.0,980.0,1,1.0,980000000000000.0
1885,0,11420672.0,11420673.0,11421309.0,636.0,1,1.0,636000000000000.0
1886,0,11420672.0,11420674.0,11421310.0,636.0,1,1.0,636000000000000.0
1810,0,11350133.0,11350134.0,11423514.0,73380.0,1,5.0,7.338e+16
1889,0,11428250.0,11428251.0,11433162.0,4911.0,1,1.0,4911000000000000.0
1890,0,11428250.0,11428252.0,11433163.0,4911.0,1,1.0,4911000000000000.0
1894,0,11447876.0,11447877.0,11450913.0,3036.0,1,1.0,3036000000000000.0
1895,0,11447876.0,11447878.0,11450914.0,3036.0,1,1.0,3036000000000000.0
1896,0,11447876.0,11447879.0,11450915.0,3036.0,1,1.0,3036000000000000.0
1872,0,11413126.0,11413127.0,11461339.0,48212.0,1,1.0,4.8212e+16
1873,0,11413126.0,11413128.0,11461340.0,48212.0,1,1.0,4.8212e+16
1903,0,11465058.0,11465059.0,11465433.0,374.0,1,1.0,374000000000000.0
1904,0,11465058.0,11465060.0,11465434.0,374.0,1,1.0,374000000000000.0
1905,0,11465058.0,11465061.0,11465435.0,374.0,1,1.0,374000000000000.0
1906,0,11469323.0,11469324.0,11469509.0,185.0,1,1.0,185000000000000.0
1907,0,11469323.0,11469325.0,11469510.0,185.0,1,1.0,185000000000000.0
1908,0,11469323.0,11469326.0,11469511.0,185.0,1,1.0,185000000000000.0
1909,0,11471181.0,11471182.0,11471693.0,511.0,1,5.0,511000000000000.0
1910,0,11471181.0,11471183.0,11471694.0,511.0,1,5.0,511000000000000.0
1898,0,11462754.0,11462756.0,11472419.0,9663.0,1,1.0,9663000000000000.0
1901,0,11462754.0,11462759.0,11472422.0,9663.0,1,1.0,9663000000000000.0
1902,0,11462754.0,11462760.0,11472423.0,9663.0,1,1.0,9663000000000000.0
1912,0,11471429.0,11471430.0,11473778.0,2348.0,1,1.0,2348000000000000.0
1913,0,11471429.0,11471431.0,11473779.0,2348.0,1,1.0,2348000000000000.0
1916,0,11475681.0,11475682.0,11475736.0,54.0,1,1.0,54000000000000.0
1917,0,11475681.0,11475683.0,11475737.0,54.0,1,1.0,54000000000000.0
1914,0,11475656.0,11475657.0,11475962.0,305.0,1,1.0,305000000000000.0
1915,0,11475656.0,11475658.0,11475963.0,305.0,1,1.0,305000000000000.0
1918,0,11475788.0,11475789.0,11476005.0,216.0,1,1.0,216000000000000.0
1919,0,11475788.0,11475790.0,11476006.0,216.0,1,1.0,216000000000000.0
1891,0,11447189.0,11447190.0,11477725.0,30535.0,1,1.0,3.0535e+16
1892,0,11447189.0,11447191.0,11477726.0,30535.0,1,1.0,3.0535e+16
1893,0,11447189.0,11447192.0,11477727.0,30535.0,1,1.0,3.0535e+16
1920,0,11475960.0,11475961.0,11478081.0,2120.0,1,1.0,2120000000000000.0
1921,0,11475960.0,11475962.0,11478082.0,2120.0,1,1.0,2120000000000000.0
1922,0,11475960.0,11475963.0,11478083.0,2120.0,1,1.0,2120000000000000.0
1923,0,11475960.0,11475964.0,11478084.0,2120.0,1,1.0,2120000000000000.0
1924,0,11475960.0,11475965.0,11478085.0,2120.0,1,1.0,2120000000000000.0
1926,0,11478263.0,11478264.0,11478600.0,336.0,1,1.0,336000000000000.0
1927,0,11478263.0,11478265.0,11478601.0,336.0,1,1.0,336000000000000.0
1928,0,11478263.0,11478266.0,11478602.0,336.0,1,1.0,336000000000000.0
1929,0,11478263.0,11478267.0,11478603.0,336.0,1,1.0,336000000000000.0
1930,0,11478263.0,11478268.0,11478604.0,336.0,1,1.0,336000000000000.0
1887,0,11420862.0,11420863.0,11479011.0,58148.0,1,1.0,5.8148e+16
1888,0,11420862.0,11420864.0,11479012.0,58148.0,1,1.0,5.8148e+16
1931,0,11479793.0,11479794.0,11480411.0,617.0,1,1.0,617000000000000.0
1935,0,11482374.0,11482375.0,11483030.0,655.0,1,5.0,655000000000000.0
1936,0,11482374.0,11482376.0,11483031.0,655.0,1,5.0,655000000000000.0
1911,0,11471185.0,11471186.0,11483038.0,11852.0,1,1.0,1.1852e+16
1925,0,11475979.0,11475980.0,11483372.0,7392.0,1,1.0,7392000000000000.0
1932,0,11480699.0,11480700.0,11486458.0,5758.0,1,5.0,5758000000000000.0
1933,0,11480699.0,11480701.0,11486459.0,5758.0,1,5.0,5758000000000000.0
1934,0,11480699.0,11480702.0,11486460.0,5758.0,1,5.0,5758000000000000.0
1937,0,11486718.0,11486719.0,11486829.0,110.0,1,1.0,110000000000000.0
1938,0,11486718.0,11486720.0,11486830.0,110.0,1,1.0,110000000000000.0
1939,0,11486718.0,11486721.0,11486831.0,110.0,1,1.0,110000000000000.0
1940,0,11487267.0,11487268.0,11488133.0,865.0,1,5.0,865000000000000.0
1943,0,11492662.0,11492663.0,11492817.0,154.0,1,1.0,154000000000000.0
1946,0,11493336.0,11493337.0,11494876.0,1539.0,1,5.0,1539000000000000.0
1947,0,11493336.0,11493338.0,11494877.0,1539.0,1,5.0,1539000000000000.0
1944,0,11493227.0,11493228.0,11495087.0,1859.0,1,5.0,1859000000000000.0
1945,0,11493227.0,11493229.0,11495088.0,1859.0,1,5.0,1859000000000000.0
1941,0,11488398.0,11488399.0,11496544.0,8145.0,1,1.0,8145000000000000.0
1942,0,11488398.0,11488400.0,11496545.0,8145.0,1,1.0,8145000000000000.0
1949,0,11495962.0,11495963.0,11497822.0,1859.0,1,1.0,1859000000000000.0
1951,0,11504669.0,11504670.0,11504818.0,148.0,1,1.0,148000000000000.0
1952,0,11505357.0,11505358.0,11505523.0,165.0,1,1.0,165000000000000.0
1953,0,11505357.0,11505359.0,11505524.0,165.0,1,1.0,165000000000000.0
1954,0,11506115.0,11506116.0,11506882.0,766.0,1,5.0,766000000000000.0
1958,0,11508469.0,11508470.0,11510428.0,1958.0,1,5.0,1958000000000000.0
1961,0,11511777.0,11511778.0,11512690.0,912.0,1,5.0,912000000000000.0
1962,0,11511777.0,11511779.0,11512691.0,912.0,1,5.0,912000000000000.0
1955,0,11507546.0,11507547.0,11512701.0,5154.0,1,1.0,5154000000000000.0
1956,0,11507546.0,11507548.0,11512702.0,5154.0,1,1.0,5154000000000000.0
1957,0,11507546.0,11507549.0,11512703.0,5154.0,1,1.0,5154000000000000.0
1959,0,11511691.0,11511692.0,11513083.0,1391.0,1,5.0,1391000000000000.0
1960,0,11511735.0,11511736.0,11513286.0,1550.0,1,5.0,1550000000000000.0
1897,0,11462754.0,11462755.0,11518501.0,55746.0,1,1.0,5.5746e+16
1899,0,11462754.0,11462757.0,11518503.0,55746.0,1,1.0,5.5746e+16
1900,0,11462754.0,11462758.0,11518504.0,55746.0,1,1.0,5.5746e+16
1963,0,11519927.0,11519928.0,11523588.0,3660.0,1,1.0,3660000000000000.0
1964,0,11519927.0,11519929.0,11523589.0,3660.0,1,1.0,3660000000000000.0
1965,0,11522629.0,11522630.0,11533216.0,10586.0,1,1.0,1.0586e+16
1966,0,11522629.0,11522631.0,11533217.0,10586.0,1,1.0,1.0586e+16
1967,0,11522629.0,11522632.0,11533218.0,10586.0,1,1.0,1.0586e+16
1968,0,11537994.0,11537995.0,11539793.0,1798.0,1,5.0,1798000000000000.0
1969,0,11537994.0,11537996.0,11539794.0,1798.0,1,5.0,1798000000000000.0
1950,0,11499403.0,11499404.0,11540229.0,40825.0,1,1.0,4.0825e+16
1975,0,11555559.0,11555560.0,11555910.0,350.0,1,1.0,350000000000000.0
1976,0,11556226.0,11556227.0,11557092.0,865.0,1,1.0,865000000000000.0
1980,0,11557315.0,11557316.0,11557372.0,56.0,1,5.0,56000000000000.0
1985,0,11557494.0,11557495.0,11557558.0,63.0,1,5.0,63000000000000.0
1977,0,11557282.0,11557283.0,11558500.0,1217.0,1,5.0,1217000000000000.0
1978,0,11557282.0,11557284.0,11558501.0,1217.0,1,5.0,1217000000000000.0
1979,0,11557282.0,11557285.0,11558502.0,1217.0,1,5.0,1217000000000000.0
1982,0,11557437.0,11557438.0,11558654.0,1216.0,1,5.0,1216000000000000.0
1983,0,11557437.0,11557439.0,11558655.0,1216.0,1,5.0,1216000000000000.0
1984,0,11557437.0,11557440.0,11558656.0,1216.0,1,5.0,1216000000000000.0
1981,0,11557394.0,11557395.0,11558752.0,1357.0,1,5.0,1357000000000000.0
1971,0,11555411.0,11555412.0,11559756.0,4344.0,1,1.0,4344000000000000.0
1973,0,11555413.0,11555414.0,11559756.0,4342.0,1,1.0,4342000000000000.0
1972,0,11555411.0,11555413.0,11559757.0,4344.0,1,1.0,4344000000000000.0
1974,0,11555413.0,11555415.0,11559757.0,4342.0,1,1.0,4342000000000000.0
1970,0,11553474.0,11553475.0,11560855.0,7380.0,1,5.0,7380000000000000.0
1995,0,11560589.0,11560590.0,11562041.0,1451.0,1,5.0,1451000000000000.0
1996,0,11560681.0,11560682.0,11562248.0,1566.0,1,5.0,1566000000000000.0
1992,0,11560552.0,11560553.0,11562280.0,1727.0,1,5.0,1727000000000000.0
1993,0,11560552.0,11560554.0,11562281.0,1727.0,1,5.0,1727000000000000.0
1994,0,11560552.0,11560555.0,11562282.0,1727.0,1,5.0,1727000000000000.0
1987,0,11560444.0,11560445.0,11562426.0,1981.0,1,5.0,1981000000000000.0
1997,0,11560775.0,11560776.0,11562465.0,1689.0,1,5.0,1689000000000000.0
1998,0,11560775.0,11560777.0,11562466.0,1689.0,1,5.0,1689000000000000.0
1999,0,11560775.0,11560778.0,11562467.0,1689.0,1,5.0,1689000000000000.0
2000,0,11560775.0,11560779.0,11562468.0,1689.0,1,5.0,1689000000000000.0
1988,0,11560495.0,11560496.0,11563717.0,3221.0,1,1.0,3221000000000000.0
1989,0,11560495.0,11560497.0,11563718.0,3221.0,1,1.0,3221000000000000.0
1990,0,11560495.0,11560498.0,11563719.0,3221.0,1,1.0,3221000000000000.0
1991,0,11560495.0,11560499.0,11563720.0,3221.0,1,1.0,3221000000000000.0
2008,0,11565558.0,11565559.0,11566552.0,993.0,1,5.0,993000000000000.0
2009,0,11565558.0,11565560.0,11566553.0,993.0,1,5.0,993000000000000.0
2010,0,11565558.0,11565561.0,11566554.0,993.0,1,5.0,993000000000000.0
2011,0,11565564.0,11565565.0,11566627.0,1062.0,1,5.0,1062000000000000.0
2012,0,11565564.0,11565566.0,11566628.0,1062.0,1,5.0,1062000000000000.0
2013,0,11565564.0,11565567.0,11566629.0,1062.0,1,5.0,1062000000000000.0
2005,0,11565065.0,11565066.0,11566727.0,1661.0,1,5.0,1661000000000000.0
2006,0,11565065.0,11565067.0,11566728.0,1661.0,1,5.0,1661000000000000.0
